area,gisjoin1910,gisjoin2010
.66102701,G36008100066,G3600810030600
1.0499901,G36008100066,G3600810032000
.36750299,G36008100066,G3600810032800
.819682,G36008100066,G3600810033000
.51313502,G36008100066,G3600810033401
.716205,G36008100066,G3600810033402
.60768199,G36008100066,G3600810035200
.476412,G36008100066,G3600810035800
.28799301,G36008100066,G3600810036600
.173544,G36008100066,G3600810036800
.73408997,G36008100066,G3600810037600
.22575299,G36008100066,G3600810038400
.27954701,G36008100066,G3600810039400
.017579701,G36008100066,G3600810060800
.0318016,G36008100066,G3600810061000
.158739,G36008100066,G3600810066400
.0315511,G36008100066,G3600810062400
.0383895,G36008100066,G3600810062600
.00567966,G36008100066,G3600810063000
.019930501,G36008100066,G3600810064600
.021547601,G36008100066,G3600810065000
.73614299,G36008100066,G3600810029400
.00329306,G36008100026,G3600470044100
.0041223699,G36008100026,G3600470044300
.087671697,G36008100026,G3600810054500
.0170832,G36008100026,G3600810054700
.00083783799,G36008100025,G3600470044900
.0031152901,G36008100025,G3600470044300
.0061485502,G36008100025,G3600470044500
.00178489,G36008100025,G3600470044700
.53463203,G36008100025,G3600810053900
.0156633,G36008100025,G3600810054500
.015073,G36008100025,G3600810059100
.0043720799,G36008100025,G3600810059500
.018900201,G36008100056,G3600810012200
.0208304,G36008100056,G3600810012400
.015113,G36008100056,G3600810012601
.00761957,G36008100056,G3600810012602
.139898,G36008100056,G3600810012800
.12968101,G36008100056,G3600810013000
.15939,G36008100056,G3600810013200
.0162983,G36008100056,G3600810013400
.0109196,G36008100056,G3600810002600
.0051062899,G36008100053,G3600810000200
.0031115301,G36008100053,G3600810000600
.0126829,G36008100053,G3600810000400
.181161,G36008100053,G3600810000800
.14739101,G36008100053,G3600810001000
.154691,G36008100053,G3600810001200
.0388836,G36008100053,G3600810003400
.0086634299,G36008100054,G3600810000800
.0138649,G36008100054,G3600810001000
.033183102,G36008100054,G3600810001200
.174898,G36008100054,G3600810001400
.151501,G36008100054,G3600810001600
.158555,G36008100054,G3600810001800
.0047536599,G36008100054,G3600810002200
.0097132204,G36008100054,G3600810003200
.0317045,G36008100054,G3600810003400
.0040080501,G36008100033,G3600810054700
.0054820902,G36008100033,G3600810054900
.00118479,G36008100033,G3600810058500
.000042292399,G36008100033,G3600810058700
.134018,G36008100033,G3600810058900
.000453466,G36008100033,G3600810059100
.00037742301,G36008100032,G3600810054900
.0106318,G36008100032,G3600810055100
.000072347597,G36008100032,G3600810058100
.0245628,G36008100032,G3600810058300
.169517,G36008100032,G3600810058500
.115001,G36008100032,G3600810058700
.0072576101,G36008100032,G3600810058900
.000867008,G36008100032,G3600810061301
.114213,G36008100016,G3600810026901
.078089803,G36008100016,G3600810026902
.0270587,G36008100016,G3600810048100
.040897202,G36008100016,G3600810048300
.00132302,G36008100016,G3600810048500
.186506,G36008100016,G3600810026500
.210292,G36008100016,G3600810026700
.138855,G36008100016,G3600810027100
.150966,G36008100016,G3600810027300
.15717401,G36008100016,G3600810027500
.158334,G36008100016,G3600810027700
.16687401,G36008100016,G3600810027900
.159261,G36008100016,G3600810028100
.167794,G36008100016,G3600810028300
.14651901,G36008100016,G3600810028500
.18023901,G36008100016,G3600810028700
.15560301,G36008100016,G3600810028900
.23293599,G36008100016,G3600810029100
.13115101,G36008100016,G3600810029300
.0097893402,G36008100016,G3600810037500
.064956397,G36008100016,G3600810046900
.0152082,G36008100016,G3600810024700
.0202666,G36008100016,G3600810024900
.0063152998,G36008100016,G3600810025100
.169254,G36008100016,G3600810025500
.136728,G36008100016,G3600810025700
.187132,G36008100016,G3600810025900
.222176,G36008100016,G3600810026100
.198667,G36008100016,G3600810026300
.00380747,G36008100021,G3600810068700
.086639002,G36008100021,G3600810067100
.123928,G36008100021,G3600810049301
.27311099,G36008100021,G3600810049302
.123367,G36008100021,G3600810049500
.18259899,G36008100021,G3600810049700
.42578,G36008100021,G3600810049900
.103738,G36008100021,G3600810050500
.36218899,G36008100021,G3600810050700
.018401301,G36008100021,G3600810051100
.0217901,G36008100021,G3600810051700
.00111534,G36008100021,G3600810060701
.0097644096,G36008100021,G3600810066300
.0256109,G36008100021,G3600810066701
.036655098,G36008100021,G3600810066900
.0759032,G36008100021,G3600810067900
.016201301,G36008100001,G3600470057900
.025989899,G36008100001,G3600810019900
.249584,G36008100001,G3600810017100
.0053906599,G36008100001,G3600810017900
.12585101,G36008100001,G3600810000700
.542135,G36008100001,G3600810000100
.34105799,G36008100001,G3600810001900
.0198732,G36008100001,G3600810003300
.0062789801,G36008100013,G3600470057900
.0120656,G36008100013,G3600470058900
.00134775,G36008100013,G3600470044900
1.59949,G36008100013,G3600810019900
.012284,G36008100013,G3600810020500
.098220602,G36008100013,G3600810018101
.0964747,G36008100013,G3600810018102
.071855702,G36008100013,G3600810018501
.094630897,G36008100013,G3600810018502
.122826,G36008100013,G3600810025301
.032394201,G36008100013,G3600810025302
.229709,G36008100013,G3600810016900
.91266102,G36008100013,G3600810017100
.462614,G36008100013,G3600810017900
.214219,G36008100013,G3600810018300
.16345701,G36008100013,G3600810018700
.21770699,G36008100013,G3600810018900
.0363179,G36008100013,G3600810023500
.021506,G36008100013,G3600810025100
.022093,G36008100013,G3600810025500
.075356603,G36008100013,G3600810000100
.042051401,G36008100015,G3600810068300
.013247,G36008100015,G3600810044302
.158096,G36008100015,G3600810047100
.182449,G36008100015,G3600810047300
.159609,G36008100015,G3600810047500
.38740501,G36008100015,G3600810047900
.11206,G36008100015,G3600810048100
.133821,G36008100015,G3600810048300
.33991501,G36008100015,G3600810048500
.053075101,G36008100015,G3600810027300
.0096926903,G36008100015,G3600810027500
.323526,G36008100015,G3600810048900
.0116605,G36008100015,G3600810049301
.015703,G36008100015,G3600810049700
.041037299,G36008100015,G3600810049900
.0112773,G36008100015,G3600810037500
.0117848,G36008100015,G3600810041100
.150517,G36008100015,G3600810045700
.136886,G36008100015,G3600810045900
.112815,G36008100015,G3600810046100
.159253,G36008100015,G3600810046300
.129756,G36008100015,G3600810046500
.14201599,G36008100015,G3600810046700
.086429603,G36008100015,G3600810046900
.000040831401,G3900350F0003,G3900350106100
.000083096602,G3900350F0003,G3900350105300
.97723699,G3900350F0003,G3900350105400
.0011064199,G3900350F0003,G3900350105500
.0038494801,G3900350F0003,G3900350106300
.0111318,G3900350F0004,G3900350104900
.048975401,G3900350F0004,G3900350105400
.43424001,G3900350F0004,G3900350105500
.00250424,G3900350F0004,G3900350105602
.00083984598,G36006100167,G3600610020300
.221766,G36006100167,G3600610019900
.00090910302,G36006100167,G3600610020500
.00060500798,G36006100165,G3600610020102
.128245,G36006100165,G3600610019701
.00043484001,G36006100165,G3600610020101
.0000175894,G36006100165,G3600610020300
.0435169,G36006100165,G3600610019702
.000655854,G36006100165,G3600610019900
.080079898,G36006100169,G3600610020102
.043072201,G36006100169,G3600610019701
.054692902,G36006100169,G3600610020101
.000470153,G36006100169,G3600610020701
.00142625,G36006100169,G3600610020300
9.1789198e-06,G36006100169,G3600610025700
.00231028,G36006100191,G3600610022900
.00070298603,G36006100191,G3600610022301
.19649699,G36006100191,G3600610022500
.000158821,G36006100173,G3600610020102
.0400877,G36006100173,G3600610019701
.046777401,G36006100173,G3600610020701
.00093799201,G36006100173,G3600610020300
.085435398,G36006100173,G3600610025700
.00079862098,G36006100216,G3600610022102
.000081781101,G36006100216,G3600610023000
.177343,G36006100216,G3600610022800
.00001872,G36006100214,G3600610022102
6.5273898e-06,G36006100214,G3600610020800
.020311801,G36006100214,G3600610022400
.000096733398,G36006100214,G3600610021200
.150921,G36006100214,G3600610022600
.0018933601,G36006100214,G3600610022800
.00115344,G36006100214,G3600610021500
.00085530401,G36006100218,G3600610022102
.17157499,G36006100218,G3600610023000
.00090578099,G36006100218,G3600610023200
.000172609,G36006100218,G3600610022800
.00030260999,G36006100218,G3600610025900
2.1304600e-06,G36006100220,G3600610023000
.17688601,G36006100220,G3600610023200
.00172148,G36006100220,G3600610025900
.023993401,G36006100200,G3600610021400
.00093659002,G36006100200,G3600610023000
.148682,G36006100200,G3600610021200
.0000118168,G36006100200,G3600610022600
.0011938,G36006100200,G3600610022800
.0059433798,G36006100203,G3600610024100
.26767099,G36006100203,G3600610023700
.00065649999,G36006100203,G3600610023300
.18838701,G36006100195,G3600610022900
.00046827001,G36006100195,G3600610022500
.0209873,G36006100195,G3600610023300
4.7283999e-07,G36006100199,G3600610022900
.00175424,G36006100199,G3600610023700
.20502,G36006100199,G3600610023300
4.9668502e-06,G36006100199,G3600610023100
.00054487801,G36006100193,G3600610021703
.00109887,G36006100193,G3600610022900
.000708826,G36006100193,G3600610022102
.00046179199,G36006100193,G3600610022500
.035897899,G36006100193,G3600610025900
.140319,G36006100193,G3600610022700
.00174733,G36006100193,G3600610023100
.000172284,G36006100197,G3600610022900
.00019043501,G36006100197,G3600610023502
3.5818999e-07,G36006100197,G3600610023700
.00076394499,G36006100197,G3600610023300
1.1262500e-06,G36006100197,G3600610023501
.0362335,G36006100197,G3600610025900
.179582,G36006100197,G3600610023100
.00090538699,G36006100201,G3600610023900
.0384853,G36006100201,G3600610023502
.000029315001,G36006100201,G3600610024100
.0029861699,G36006100201,G3600610023700
.00123459,G36006100201,G3600610024302
8.2921002e-07,G36006100201,G3600610023300
.17904399,G36006100201,G3600610023501
.000068966103,G36006100201,G3600610031100
.0000244484,G36006100201,G3600610025900
.00134056,G36006100201,G3600610023100
.0115437,G36006100018,G3600610003001
.0046357699,G36006100018,G3600610004100
.016398,G36006100018,G3600610003601
.185112,G36006100018,G3600610001800
.0027302101,G36006100018,G3600610004300
.017303299,G36006100013,G3600610004100
.14193401,G36006100013,G3600610002900
.0097309304,G36006100013,G3600610003100
.00103361,G36006100013,G3600610004500
.0539083,G36006100011,G3600610002500
.0057956101,G36006100011,G3600610000800
.054480799,G36006100011,G3600610002700
.027561201,G36006100011,G3600610002900
.000462066,G36006100011,G3600610001600
.017950499,G36006100025,G3600610005501
.13829499,G36006100025,G3600610004700
.0154264,G36006100025,G3600610006500
.19668201,G36006100025,G3600610004900
.0113544,G36006100025,G3600610003700
.0029062401,G36006100027,G3600610006500
.020768801,G36006100027,G3600610006700
.176094,G36006100027,G3600610003700
.0064532799,G36006100037,G3600610007100
.0178985,G36006100037,G3600610007300
.13909701,G36006100037,G3600610006700
.00153866,G36006100033,G3600610008100
.0129775,G36006100033,G3600610007100
.145437,G36006100033,G3600610006300
.0152197,G36006100033,G3600610005400
.105061,G36006100031,G3600610005501
.109689,G36006100031,G3600610005900
.102027,G36006100031,G3600610005700
.093153998,G36006100031,G3600610005502
.0170653,G36006100031,G3600610006500
.000123805,G36006100031,G3600610005000
.138401,G36006100031,G3600610006100
.018025899,G36006100031,G3600610005200
.0155002,G36006100031,G3600610006300
.0016137901,G36006100031,G3600610005400
.0137219,G36006100041,G3600610008100
.133441,G36006100041,G3600610007100
.00430085,G36006100041,G3600610007300
.0085311905,G36006100041,G3600610007700
.0075833402,G36006100043,G3600610007100
.14127301,G36006100043,G3600610007300
.0192877,G36006100043,G3600610007700
.0050027901,G36006100050,G3600610006800
.139487,G36006100050,G3600610005000
.0130434,G36006100050,G3600610005200
.00063245499,G36006100050,G3600610005600
.0080067497,G36006100052,G3600610008700
.175469,G36006100052,G3600610005800
.0073760101,G36006100052,G3600610008100
.000282105,G36006100052,G3600610005000
.00698331,G36006100052,G3600610007600
.0051669399,G36006100052,G3600610009500
.137312,G36006100052,G3600610005200
.155398,G36006100052,G3600610005600
.151126,G36006100052,G3600610005400
.0089817503,G36006100052,G3600610009100
.00549212,G36006100052,G3600610007400
.0060879202,G36006100120,G3600610014401
.000167712,G36006100120,G3600610014601
.214682,G36006100120,G3600610013600
.0018647599,G36006100120,G3600610014402
.0105744,G36006100120,G3600610013800
.068230301,G36006100128,G3600610014401
.0018618,G36006100128,G3600610014601
.000083191902,G36006100128,G3600610015400
.0020077699,G36006100128,G3600610015200
.149984,G36006100128,G3600610014402
.0029420799,G36006100128,G3600610014602
.00319153,G36006100136,G3600610015400
.00098641205,G36006100136,G3600610015601
.172662,G36006100136,G3600610015200
6.6162302e-06,G36006100136,G3600610016400
.0042984998,G36006100136,G3600610014402
.030823,G36006100136,G3600610016200
.00055120199,G36006100136,G3600610015602
.000326568,G36006100100,G3600610012600
.15880001,G36006100100,G3600610011600
.0090602096,G36006100100,G3600610011800
.0028905901,G36006100100,G3600610012400
.0093590599,G36006100108,G3600610012600
.015578,G36006100108,G3600610011600
.16636001,G36006100108,G3600610012400
.000130349,G36006100108,G3600610013400
.00502175,G36006100108,G3600610013200
.118017,G36006100090,G3600610010601
.018901899,G36006100090,G3600610011600
.00036745699,G36006100090,G3600610011800
.0112838,G36006100090,G3600610011000
.12672301,G36006100090,G3600610010602
.0105465,G36006100090,G3600610010800
.0000104144,G36006100171,G3600610019701
.0000252421,G36006100171,G3600610020701
.17501,G36006100171,G3600610020300
.00140928,G36006100171,G3600610021100
.27051899,G36006100171,G3600610020500
.171441,G36006100189,G3600610022301
.000300883,G36006100189,G3600610022500
.0247696,G36006100189,G3600610022302
.106977,G36006100183,G3600610021703
.000141956,G36006100183,G3600610021900
.0000225363,G36006100183,G3600610022301
.00062887598,G36006100183,G3600610022102
.0319704,G36006100183,G3600610021500
.0323206,G36006100183,G3600610021303
.0126077,G3900350P0003,G3900350114900
.00117548,G3900350P0003,G3900350115100
.00163491,G3900350P0003,G3900350115200
.000298019,G3900350P0003,G3900350115300
.27662,G3900350P0003,G3900350110901
.42957699,G3900350P0003,G3900350110801
.0110189,G3900350P0003,G3900350110501
.0046657398,G3900350R0005,G3900350115400
.87221402,G3900350R0005,G3900350115700
.033816501,G3900350R0005,G3900350115800
.0091853803,G3900350R0005,G3900350196100
.00124007,G3900350R0007,G3900350154300
.0094453897,G3900350R0007,G3900350120600
.0176428,G3900350R0007,G3900350120702
.00355138,G3900350R0007,G3900350120802
.668051,G3900350R0007,G3900350121100
.4623,G3900350R0007,G3900350121200
.64772302,G3900350R0007,G3900350121300
.73149598,G3900350R0007,G3900350121401
.0074001099,G3900350R0007,G3900350121500
.85242498,G3900350R0007,G3900350127501
.71339899,G3900350R0007,G3900350121403
.47753701,G3900350S0001,G3900350113500
.0086235702,G3900350S0001,G3900350113600
.0034509201,G3900350S0001,G3900350114100
.0114272,G3900350S0001,G3900350196500
.0063256598,G3900350S0001,G3900350113101
.0067565702,G3900350S0003,G3900350113500
.0040593599,G3900350S0003,G3900350113600
.32264301,G3900350S0003,G3900350114100
.0100585,G3900350S0003,G3900350196500
.00061440002,G3900350T0001,G3900350109801
.359853,G3900350T0001,G3900350113801
.278745,G3900350T0002,G3900350114100
.0099293599,G3900350T0002,G3900350113801
.00092701201,G3900350T0002,G3900350196500
.047258601,G3900350T0004,G3900350114100
.45737201,G3900350T0004,G3900350114300
.000038552898,G3900350T0004,G3900350114600
.0015342,G3900350T0004,G3900350114700
.0081257904,G3900350T0004,G3900350114501
.0094666705,G3900350U0001,G3900350112800
.0095670205,G3900350U0001,G3900350118900
.47863501,G3900350U0001,G3900350113101
.00097595202,G3900350U0003,G3900350114100
.000030766802,G3900350U0003,G3900350113801
.42993101,G3900350U0003,G3900350196500
.0127553,G3900350U0003,G3900350113101
.0000235187,G3900350U0004,G3900350114100
.31334099,G3900350U0004,G3900350196500
.00928842,G3900350U0004,G3900350113101
.0039154701,G3900350V0002,G3900350111500
.0092999302,G3900350V0002,G3900350111600
.47110099,G3900350V0002,G3900350112100
.0120583,G3900350V0002,G3900350112200
.00083414698,G3900350V0002,G3900350112400
.00052363198,G3900350V0002,G3900350112500
.00296801,G3900350V0002,G3900350112301
.0025164001,G3900350V0002,G3900350108301
.0081360899,G3900350V0003,G3900350112100
.64352101,G3900350V0003,G3900350112400
.0074977898,G3900350V0003,G3900350112500
.00030528399,G3900350V0003,G3900350112301
.00352773,G3900350V0004,G3900350112400
.34011501,G3900350V0004,G3900350112301
.0031646499,G3900350V0004,G3900350108301
.000152797,G3900350V0005,G3900350112400
.325838,G3900350V0005,G3900350112301
.0101503,G3900350V0005,G3900350112800
.00028862999,G3900350V0005,G3900350108301
.00055360701,G3900350V0005,G3900350113101
.0022331099,G2500250U0002,G2500250081900
.27575499,G2500250U0002,G2500250081700
.0072308099,G2500250Q0003,G2500250081800
.0046399399,G2500250Q0003,G2500250081700
.0016913,G2500250Q0003,G2500250080401
.25343001,G2500250Q0003,G2500250080300
.040943298,G2500250Q0003,G2500250080100
.068190999,G2500250A0002,G2500250981300
.0176262,G2500250A0002,G2500250051101
.0000360999,G2500250A0002,G2500250160502
1.0273499,G2500250A0002,G2500250051000
.106379,G2500250A0002,G2500250050901
.0157385,G2905100L0005,G1701630503100
.00077959499,G2905100L0005,G2905100101400
.226907,G2905100L0005,G2905100101500
.98318499,G2905100L0005,G2905100101800
.038613599,G2905100L0007,G1701630502300
.329761,G2905100L0007,G2905100115500
.91291302,G2905100L0007,G2905100115600
.0191529,G2905100L0007,G2905100101400
.0022083099,G2905100L0007,G2905100101800
.054969199,G2905100K0006,G1701630502300
1.3908,G2905100K0006,G2905100115600
.0309684,G2905100K0006,G2905100115700
.00130041,G2905100M0001,G2905100115200
1.6516,G2905100M0001,G2905100115300
.93327802,G2905100M0001,G2905100115400
.0137548,G2905100M0001,G2905100115500
.207064,G2905100M0001,G2905100115700
.195674,G2905100M0001,G2905100116100
.0136756,G2905100M0001,G2905100116400
.00045098999,G2905100M0001,G2905100101300
.45116001,G2905100M0001,G2905100116302
.30053401,G2905100M0004,G2905100115200
.52812898,G2905100M0004,G2905100116100
.293428,G2905100M0004,G2905100116200
.0108859,G2905100M0004,G2905100116400
.00173504,G2905100M0004,G2905100116500
.16518299,G2905100M0004,G2905100116302
.218768,G2905100M0004,G2905100116301
.310682,G2905100M0005,G2905100116200
.0084113805,G2905100M0005,G2905100116500
.426606,G2905100M0005,G2905100116301
.69607502,G2905100M0006,G2905100116200
.0065717301,G2905100M0006,G2905100116500
.31716001,G2905100M0006,G2905100117200
.18622699,G2905100M0006,G2905100117400
.000268203,G2905100M0006,G2905100116301
.61199099,G2905100M0007,G2905100117200
.152757,G2905100M0007,G2905100117400
.046091001,G2905100M0007,G2905100118100
.37617099,G2905100M0007,G2905100127300
.33775699,G2905100N0001,G2905100116500
.030891901,G2905100N0001,G2905100117400
.0104145,G2905100N0001,G2905100123100
.161374,G2905100N0001,G2905100124200
.77621502,G2905100N0002,G2905100117400
.017235,G2905100N0002,G2905100123100
.40918601,G2905100N0002,G2905100127300
.514974,G2905100N0003,G2905100123100
.0128628,G2905100N0003,G2905100123300
.00067564199,G2905100N0004,G2905100123200
.44289899,G2905100N0004,G2905100123300
.0253726,G2905100N0005,G2905100123100
.179588,G2905100N0005,G2905100123300
.121642,G2905100N0005,G2905100124200
.0094467597,G2905100N0005,G2905100124300
.23418599,G2905100O0001,G2905100123100
.00173826,G2905100O0001,G2905100123200
.0017705,G2905100O0001,G2905100123300
.000120667,G2905100O0002,G2905100123100
.440837,G2905100O0002,G2905100123200
.063928999,G2905100O0002,G2905100123300
.229708,G2905100O0003,G2905100123100
.31830701,G2905100O0003,G2905100123200
.049747501,G2905100O0003,G2905100127300
.042484298,G2905100O0003,G2905100127400
.0023286601,G2905100O0004,G2905100118400
.33621201,G2905100O0004,G2905100127400
.37583101,G2905100P0001,G2905100127300
.30306199,G3900350W0004,G3900350111500
.0038334399,G3900350W0004,G3900350111600
.0071818801,G3900350W0004,G3900350111202
.0038249099,G3900350W0003,G3900350111500
.31265301,G3900350W0003,G3900350111600
.0060464698,G3900350W0003,G3900350111700
.00044512699,G3900350W0003,G3900350111800
.0092268102,G3900350W0003,G3900350111202
.0040759402,G3900350X0006,G3900350111600
.0099181999,G3900350X0006,G3900350111800
.0042699599,G3900350X0006,G3900350111902
.0087137502,G3900350X0006,G3900350112100
.46092799,G3900350X0006,G3900350112200
.0102981,G3900350X0006,G3900350118602
.000160665,G3900350X0007,G3900350116500
.00075947301,G3900350X0007,G3900350116600
.030476701,G3900350X0007,G3900350116700
.28287199,G3900350X0007,G3900350116100
.46647301,G3900350X0007,G3900350116200
.541592,G3900350X0007,G3900350116300
.0080478704,G3900350X0007,G3900350192800
.020076601,G3900350Y0001,G3900350112200
.472801,G3900350Y0001,G3900350112500
.0105582,G3900350Y0001,G3900350112600
.00028192101,G3900350Y0001,G3900350112800
.0047055199,G3900350Y0001,G3900350118900
.0112852,G3900350Y0003,G3900350112400
.0064332401,G3900350Y0003,G3900350112500
.53910398,G3900350Y0003,G3900350112800
.000146677,G3900350Y0003,G3900350118900
.0070708902,G3900350Z0001,G3900350116400
.00287796,G3900350Z0001,G3900350118200
.33669201,G3900350Z0001,G3900350118101
.0140687,G3900350Z0002,G3900350116500
.00059591501,G3900350Z0002,G3900350116400
.61738598,G3900350Z0002,G3900350118200
.00235363,G3900350Z0002,G3900350118400
.00112366,G3900350Z0002,G3900350118101
.0108862,G3900350Z0007,G3900350118200
.00087160699,G3900350Z0007,G3900350118400
.0083856704,G3900350Z0007,G3900350118500
.000223087,G3900350Z0007,G3900350118700
.62611699,G3900350Z0007,G3900350118301
.179947,G3900350K0002,G3900350108201
.151664,G3900350K0002,G3900350107802
.0057397401,G3900350K0002,G3900350107101
.60988301,G3900350A0003,G3900350101700
.0141653,G3900350A0003,G3900350101800
.0080356104,G3900350A0003,G3900350102402
.0155934,G3900350A0003,G3900350101501
.48684299,G3900350A0003,G3900350101603
.00018412,G3900350G0001,G3900350104100
1.49334,G3900350G0001,G3900350104200
.00191625,G3900350G0001,G3900350104300
.012019,G3900350G0001,G3900350104800
.0155013,G3900350G0001,G3900350107701
.00252367,G3900350G0001,G3900350103602
.018670199,G3900350G0001,G3900350980100
.055360399,G3900350G0003,G3900350104200
.30335701,G3900350G0003,G3900350104300
.0073444201,G3900350G0003,G3900350104400
.076829001,G3900350G0004,G3900350104200
.000710244,G3900350G0004,G3900350104300
.73593903,G3900350G0004,G3900350104400
.58730501,G3900350G0004,G3900350104800
.0040505701,G3900350G0004,G3900350980100
.190859,G36006100187,G3600610021703
.0015155399,G36006100187,G3600610022301
.095989197,G36006100187,G3600610022102
.000029216701,G36006100187,G3600610023000
.00108124,G36006100187,G3600610022500
.000031669901,G36006100187,G3600610022800
.010382,G36006100187,G3600610022700
.0092371805,G36006100187,G3600610021303
.031061299,G36006100004,G3600610001401
.090207003,G36006100004,G3600610000201
.071806699,G36006100004,G3600610000202
.000072489704,G36006100004,G3600610001402
.0051278598,G36006100004,G3600610000600
.0039009501,G36006100004,G3600610001200
.00011591,G36006100012,G3600610001401
.0113,G36006100012,G3600610001402
.082185403,G36006100012,G3600610001200
.0102178,G36006100012,G3600610001002
.045280501,G36006100012,G3600610002201
.00065490301,G36004700220,G3600470042700
.00036191,G36004700220,G3600470042900
.032950699,G36004700220,G3600470044500
.123268,G36004700220,G3600470044700
.00038586199,G36004700220,G3600810053900
.00062866398,G36004700221,G3600470042900
.000339085,G36004700221,G3600470043100
.028168101,G36004700221,G3600470044300
.127031,G36004700221,G3600470044500
.00688719,G36004700222,G3600470043100
.032046098,G36004700222,G3600470044100
.13106699,G36004700222,G3600470044300
.00029889899,G36004700223,G3600470043100
.0088455696,G36004700223,G3600470043300
.025621399,G36004700223,G3600470043900
.104482,G36004700223,G3600470044100
.0063758101,G36004700223,G3600810054700
.000675524,G36004700230,G3600470039100
.022029201,G36004700230,G3600470042300
.147203,G36004700230,G3600470042500
.0000357153,G36004700230,G3600470042700
.227778,G36008100067,G3600590411301
.0068105799,G36008100067,G3600590410900
.021235401,G36008100067,G3600590410300
.025179399,G36008100067,G3600590409900
.0097129997,G36008100067,G3600590409800
.0235171,G36008100067,G3600590410400
.73760498,G36008100067,G3600810068000
.19425,G36008100067,G3600810068200
.334806,G36008100067,G3600810069000
.53035003,G36008100067,G3600810069400
.375608,G36008100067,G3600810071600
.15529101,G36008100067,G3600810062200
.00526836,G36008100067,G3600810032000
.045395501,G36008100067,G3600810035800
.16683599,G36008100067,G3600810060600
.143794,G36008100067,G3600810060800
.20546401,G36008100067,G3600810061000
2.60444,G36008100067,G3600810066400
.262494,G36008100067,G3600810061200
.258333,G36008100067,G3600810061400
.37688199,G36008100067,G3600810061601
.42259499,G36008100067,G3600810061602
.242404,G36008100067,G3600810061800
.21554101,G36008100067,G3600810062000
.48383999,G36008100067,G3600810062400
.39433801,G36008100067,G3600810062600
.18549199,G36008100067,G3600810063000
.29657799,G36008100067,G3600810063200
.69246799,G36008100067,G3600810063800
.38277999,G36008100067,G3600810064600
.37860399,G36008100067,G3600810065000
.69964302,G36008100067,G3600810065400
.55482697,G36008100067,G3600810065600
.38732201,G36008100067,G3600810066000
.027820099,G36006100014,G3600610001401
.0076094801,G36006100014,G3600610003001
.102846,G36006100014,G3600610001402
.0105046,G36006100014,G3600610001800
.0053244201,G36006100014,G3600610002201
.0044893101,G36006100133,G3600610016100
.000033945002,G36006100133,G3600610016300
.19719,G36006100133,G3600610016500
.0014930899,G36006100133,G3600610016700
.00037024601,G36006100133,G3600610016900
.147898,G36006100129,G3600610016100
.00149272,G36006100129,G3600610016300
7.2805001e-06,G36006100129,G3600610015900
.0024039999,G36006100129,G3600610015700
.00068790599,G36006100126,G3600610015001
.0068652299,G36006100126,G3600610014300
.172061,G36006100126,G3600610014200
.000098456701,G36006100126,G3600610013000
.0033538199,G36006100160,G3600610016100
.0063035698,G36006100160,G3600610016500
.0044364999,G36006100160,G3600610016900
.0023033801,G36006100160,G3600610018100
.0016915,G36006100160,G3600610018500
.0038773499,G36006100160,G3600610018900
.000136797,G36006100160,G3600610019702
.0020731301,G36006100160,G3600610014900
.0041394401,G36006100160,G3600610017300
3.4968801,G36006100160,G3600610014300
.0013912,G36006100160,G3600610011201
.0027389,G36006100160,G3600610019300
.0038143899,G36006100160,G3600610014500
.000437938,G36006100160,G3600610018600
.0033778099,G36006100160,G3600610017700
.0059384699,G36006100160,G3600610013700
.00332864,G36006100160,G3600610021600
.0038174801,G36006100160,G3600610015700
.0030831699,G36006100160,G3600610015300
.0000276561,G36006100205,G3600610024700
.063209802,G36006100205,G3600610023900
.172102,G36006100205,G3600610024100
.0000680636,G36006100205,G3600610023700
.00070598902,G36006100205,G3600610024500
.093276396,G36006100205,G3600610024302
.000214521,G36006100205,G3600610024301
.019975301,G36006100205,G3600610031100
.150215,G36006100070,G3600610008000
.0052082599,G36006100070,G3600610009200
.0128239,G36006100070,G3600610008200
.17473599,G36006100164,G3600610018000
.0019162101,G36006100164,G3600610018200
.00233906,G36006100164,G3600610017200
.92082298,G36006100178,G3600610024000
.121072,G36006100035,G3600610006500
.000978761,G36006100035,G3600610007100
.0074719,G36006100035,G3600610006700
.00023583,G36006100080,G3600610010200
.163449,G36006100080,G3600610009200
.00350829,G36006100080,G3600610010000
.00577622,G36006100080,G3600610009400
.17211901,G36006100082,G3600610009600
.00247657,G36006100082,G3600610010400
.0031822701,G36006100082,G3600610010200
.0127289,G36006100082,G3600610009200
.143794,G36006100082,G3600610009400
.0044217799,G36006100082,G3600610012500
.0060837199,G36006100082,G3600610011900
.000035104102,G36006100177,G3600610019701
6.1588003e-07,G36006100177,G3600610020901
.233053,G36006100177,G3600610021100
.0043405001,G36006100177,G3600610020500
.102097,G36006100181,G3600610021900
.000113875,G36006100181,G3600610020901
.11179,G36006100181,G3600610021100
.000111667,G36006100181,G3600610021303
.0218549,G36006100175,G3600610019701
.103286,G36006100175,G3600610020901
.000218459,G36006100175,G3600610021100
.000287831,G36006100175,G3600610021500
.054760002,G36006100175,G3600610025700
.00055053702,G36006100175,G3600610021303
.18227001,G36006100185,G3600610021900
.00071785803,G36006100185,G3600610022301
.035739701,G36006100185,G3600610022302
.00020664099,G36006100185,G3600610021303
.0154844,G36006100179,G3600610021703
