arealand,geo2010,geo1880
.14709,31055001800,31005500014
1.240646,31055003300,31005500014
.482382,31055003900,31005500014
.0066120001,31055003401,31005500014
.0040520001,31055004300,31005500014
.012743,31055002400,31005500014
1.201404,31055003800,31005500014
.025637999,31055004000,31005500014
.185688,31055001900,31005500014
1.23544,31055002000,31005500014
.175804,31055004200,31005500014
.037751999,31055002100,31005500014
.495141,31055003402,31005500014
.060392,31055000500,31005500015
.020081,31055001600,31005500015
.077431001,31055001800,31005500015
.210958,31055000500,31005500016
.0062509999,19155030401,31005500016
.125323,31055001800,31005500016
.004346,19155030402,31005500016
.105252,31055001800,31005500017
.108891,31055001600,31005500017
.34498999,31055001600,31005500018
.085173003,31055004200,31005500018
.097480997,31055005000,31005500018
.091641001,31055001900,31005500018
.000037999998,31055004300,31005500018
.27733299,31055004000,31005500018
.105953,31055005100,31005500018
.053397998,31055001800,31005500018
.820912,31055000500,31005500019
.029617,31055001600,31005500019
.042199001,19155030401,31005500019
.104172,31055001600,31005500020
.031234,19155030401,31005500020
2.1455691,31055000500,31005500020
.241436,31055000800,31005500020
.0025830001,19155021200,31005500020
.49258,31055001600,31005500021
.113249,31055005000,31005500021
.118827,31055005100,31005500021
.30639201,31055001600,31005500022
.14267699,31055001200,31005500022
.0020310001,31055000500,31005500022
1.66169,31055001200,31005500023
.33963999,31055000800,31005500023
.35003099,31055000500,31005500023
.148453,31055005000,31005500024
.66158998,31055005300,31005500024
.28935,31055000700,31005500024
.30355501,31055001600,31005500024
.76112401,31055005200,31005500024
.58792597,31055005100,31005500024
.003644,31055004900,31005500024
.058169998,31055001200,31005500024
1.888515,31055001100,31005500024
.0073810001,31055000800,31005500024
.34303501,31055005902,31005500024
1.95508,34013016200,34001300000
1.511294,34013019500,34001300000
5.199409,34013018000,34001300000
.92712402,34013010200,34001300000
.00012700001,34031124322,34001300000
.000065,34039039800,34001300000
.40942901,34013004600,34001300000
1.004427,34013018600,34001300000
.13990299,34013005400,34001300000
5.5980201,34013020600,34001300000
2.454107,34013020700,34001300000
.303262,34013011600,34001300000
1.561869,34013013400,34001300000
.84563202,34013015900,34001300000
.035955001,34027040102,34001300000
.355481,34013005000,34001300000
.33554199,34013014700,34001300000
.000059999998,34039032700,34001300000
.80825901,34013017600,34001300000
1.135731,34013019300,34001300000
.001817,34013000700,34001300000
1.173596,34013017900,34001300000
.26853201,34013005200,34001300000
7.2308779,34013017400,34001300000
.32043099,34013005300,34001300000
.58010203,34013018300,34001300000
1.030702,34013017200,34001300000
2.1335449,34013016100,34001300000
.221029,34013004400,34001300000
.64854401,34013012700,34001300000
.90326297,34013014200,34001300000
.044840999,34027040805,34001300000
.22261401,34013010800,34001300000
4.4331889,34013017301,34001300000
.000054,34003038300,34001300000
1.079923,34013014100,34001300000
.562172,34013010300,34001300000
1.865805,34013021100,34001300000
2.1346869,34013020200,34001300000
.43812099,34013002100,34001300000
1.71605,34013014800,34001300000
.44868699,34013009900,34001300000
.107,34013013000,34001300000
5.9839129,34013021300,34001300000
.251403,34013011100,34001300000
.49977401,34013002300,34001300000
.45980501,34013011200,34001300000
7.2732439,34013021802,34001300000
2.339447,34013020300,34001300000
5.3506608,34013021400,34001300000
.58386803,34013015700,34001300000
3.3316741,34013016000,34001300000
.74471498,34013014600,34001300000
3.672755,34013020901,34001300000
6.40137,34013017302,34001300000
.35459101,34013012100,34001300000
.489577,34013010500,34001300000
.00014800001,34003031300,34001300000
.0028359999,34013000600,34001300000
.441118,34013017100,34001300000
.001132,34031124312,34001300000
.38095799,34013002500,34001300000
1.6239361,34013014400,34001300000
.60981601,34013010400,34001300000
1.679502,34013016500,34001300000
.24725001,34013013200,34001300000
.002379,34039032600,34001300000
4.67347,34013017500,34001300000
.18910301,34013004100,34001300000
.0023449999,34017012400,34001300000
.84246898,34013014300,34001300000
2.1002779,34013014900,34001300000
.55868602,34013018100,34001300000
2.2604091,34013021200,34001300000
.000057000001,34031154001,34001300000
.55863601,34013002201,34001300000
.51640898,34013016700,34001300000
3.0000001e-06,34003031200,34001300000
.479063,34013018200,34001300000
.0099360002,34013009700,34001300000
1.4086781,34013015000,34001300000
3.578486,34013021801,34001300000
1.49957,34013013900,34001300000
.38719901,34013002400,34001300000
.84607899,34013019800,34001300000
1.748775,34013019900,34001300000
.25984201,34013013300,34001300000
.434654,34013018400,34001300000
.93110198,34013014500,34001300000
.61837202,34013011400,34001300000
.59448099,34013012400,34001300000
.37730399,34013004300,34001300000
.000064,34039031500,34001300000
.000049999999,34039031602,34001300000
.00046000001,34039032300,34001300000
.018952999,34039032800,34001300000
.000121,34039032200,34001300000
1.788053,34013013600,34001300000
10.68702,34013020100,34001300000
.0066579999,34013001800,34001300000
.17264999,34013000100,34001300000
2.2563269,34013016900,34001300000
.66829598,34013016600,34001300000
1.2486399,34013019700,34001300000
.61694902,34013017800,34001300000
7.8091941,34013021602,34001300000
.31257999,34013011800,34001300000
.66369897,34013001900,34001300000
1.250505,34013018800,34001300000
.84561402,34013018700,34001300000
1.841457,34013021702,34001300000
.38723901,34013002202,34001300000
.85074502,34013015500,34001300000
1.092858,34013015300,34001300000
2.276124,34013021803,34001300000
.98522699,34013017700,34001300000
.050175998,34027042700,34001300000
.76255,34013010100,34001300000
.79303902,34013010000,34001300000
.59187901,34013012800,34001300000
.004073,34031246300,34001300000
.00011,34031124402,34001300000
.18455701,34013004200,34001300000
.54362202,34013011300,34001300000
15.125945,34013020800,34001300000
.00079100003,34039038000,34001300000
1.281762,34013014000,34001300000
.93599498,34013015200,34001300000
1.070044,34013017000,34001300000
1.607435,34013019600,34001300000
2.1961441,34013019100,34001300000
1.025782,34013019200,34001300000
.50448501,34013004500,34001300000
1.519013,34013016300,34001300000
1.140586,34013015100,34001300000
.749937,34013016800,34001300000
1.2833019,34013015400,34001300000
.168256,34013004801,34001300000
.421345,34013012500,34001300000
.33861601,34013011500,34001300000
1.180848,34013013700,34001300000
3.0857899,34013019400,34001300000
.57176298,34013011700,34001300000
.072325997,34027041901,34001300000
1.011433,34013015600,34001300000
.60131198,34013012200,34001300000
.59034097,34013004700,34001300000
.49531099,34013010600,34001300000
.000074000003,34031124401,34001300000
.61613601,34013012300,34001300000
.88135099,34013010900,34001300000
.54656303,34013018900,34001300000
1.5441819,34013013500,34001300000
.402053,34013012600,34001300000
.12647399,34027042600,34001300000
1.181316,34013021701,34001300000
.45947,34013010700,34001300000
.49293301,34013012900,34001300000
.055341002,34027041902,34001300000
.39236799,34013002000,34001300000
.95266497,34013012000,34001300000
.0020659999,34039037500,34001300000
6.5855341,34013020400,34001300000
26.889486,34013021601,34001300000
.73384601,34013015800,34001300000
.0074479999,34013009600,34001300000
.30907401,34013005100,34001300000
.04521,34039037700,34001300000
.000011,34039032500,34001300000
3.0647211,34013021000,34001300000
.39414299,34013004900,34001300000
.34447899,34013011900,34001300000
6.6687932,34013020500,34001300000
.069268003,34027040803,34001300000
1.300514,34013013800,34001300000
3.111779,34013980200,34001300000
9.2134733,34013020902,34001300000
10.381199,34013020000,34001300000
.68215799,34013013100,34001300000
.0026159999,34031154002,34001300000
3.0438361,34013019000,34001300000
2.32693,34013004802,34001300000
2.3283441,34013016400,34001300000
.014437,34013001000,34001300019
.0075309998,34013001100,34001300019
.11767,34013022900,34001300019
.10258,34013022900,34001300020
.37001199,34013022900,34001300021
1.2379301e-07,34017013700,34001300021
1.0000000e-06,34017013800,34001300021
.0070580002,34013008000,34001300021
.23141,34013022900,34001300022
.000027,34017013400,34001300022
.090847,34013022900,34001300023
.015581,34013008100,34001300023
.0075559998,34013001100,34001300023
.006904,34013006400,34001300024
.121082,34013008100,34001300024
.0077160001,34013001100,34001300024
.097057998,34013008100,34001300025
.0072599999,34013001100,34001300025
.076759003,34013008100,34001300026
.00093099999,34013006400,34001300027
.085529998,34013008100,34001300027
.0073099998,34013022800,34001300027
.120331,34013008100,34001300028
.019688001,34013022800,34001300028
.088509001,34013008100,34001300029
.084161997,34013008100,34001300030
.027884001,34013006700,34001300030
.0034680001,34013022800,34001300031
.003575,34013022700,34001300031
.079646997,34013006700,34001300031
.011044,34013006600,34001300031
.016238,34013006200,34001300031
.053750999,34013008100,34001300031
.000014,34017013800,34001300032
.000229,34013022900,34001300032
.17135701,34013008000,34001300032
.010859,34013007900,34001300032
.0081810001,34013022900,34001300033
.0081789996,34013008100,34001300033
.116295,34013008000,34001300033
.092400998,34013008000,34001300034
.0034660001,34013007900,34001300034
.0081139999,34013008100,34001300034
.0118,34013008100,34001300035
.012565,34013007900,34001300035
.179829,34013008000,34001300035
.131548,34013007900,34001300036
.0030149999,34013007800,34001300036
.000036000001,34017013800,34001300037
.089004003,34013007900,34001300037
.00029900001,34017013800,34001300038
.172452,34013007900,34001300038
.001524,34013007800,34001300038
.00044,34013007000,34001300038
.054235,34013007700,34001300038
.105937,34013006400,34001300039
.01007,34013001100,34001300039
.006083,34013008200,34001300039
.119395,34013006400,34001300040
.005812,34013008200,34001300040
.060835999,34013008200,34001300041
.063000001,34013006400,34001300041
.014471,34013023000,34001300041
1.0000000e-06,34013008200,34001300042
.18649299,34013023000,34001300042
.158438,34013013300,34001300043
.076834999,34013013200,34001300043
.013201,34013001900,34001300043
.132673,34013001800,34001300043
.46073499,34013023100,34001300043
.00095000002,34013001400,34001300043
.252453,34013003500,34001300043
.002903,34013003700,34001300043
.001921,34013013100,34001300043
.20629799,34013002600,34001300043
.000047000001,34013002800,34001300043
.210623,34013002800,34001300044
.160991,34013023000,34001300044
.0045690001,34013001400,34001300044
.010429,34013023100,34001300044
.00245,34013001300,34001300044
.00012,34013001800,34001300044
.140488,34013003800,34001300044
.000162,34013023000,34001300045
.000075999997,34013006400,34001300045
.107096,34013008200,34001300045
.121132,34013001300,34001300046
.00051099999,34013023000,34001300046
.086487003,34013008200,34001300046
.000164,34013001500,34001300046
.13174801,34013001100,34001300047
.028139999,34013008200,34001300047
.0037990001,34013006400,34001300047
.00078900001,34013008200,34001300048
.21315201,34013001100,34001300048
.092982002,34013008200,34001300049
.11085,34013001100,34001300049
.0036200001,34013008900,34001300050
.101186,34013008800,34001300050
.054722998,34013022900,34001300050
.0037990001,34013008800,34001300051
.051132999,34013022900,34001300051
.117474,34013008700,34001300051
.084642,34013008900,34001300052
.044746,34013009100,34001300052
.19650599,34013009000,34001300052
.0062480001,34013000900,34001300052
.047432002,34013008800,34001300052
.00044800001,34013000800,34001300052
.204032,34013014700,34001300053
.093015,34013008700,34001300053
.047922999,34013008900,34001300053
.00053600001,34013000500,34001300053
.77201998,34013000100,34001300053
.53451198,34013000200,34001300053
.020315999,34013000800,34001300053
.59968102,34013009500,34001300053
.003427,34013015500,34001300053
.077523999,34013009300,34001300053
.61968499,34013009400,34001300053
.001865,34013009000,34001300053
.056175999,34013000300,34001300053
.053114001,34013009200,34001300053
.437471,34013009100,34001300053
.142354,34013009700,34001300053
.081551,34013009600,34001300054
.318441,34013008700,34001300054
1.0338783e-07,34017013300,34001300054
.002842,34013008800,34001300054
.001025,34013008900,34001300054
.352097,34013009200,34001300054
.25931999,34013009300,34001300054
1.141415,34013009600,34001300055
.065145001,34013014400,34001300055
.00046400001,34017012500,34001300055
.25986901,34013009700,34001300055
.21407799,34013009300,34001300055
.0090239998,34013009500,34001300055
.001737,34017012400,34001300055
.048537999,34013022900,34001300056
.001635,34013008800,34001300056
.00043700001,34013009100,34001300056
.001359,34013001000,34001300056
.013697,34013000900,34001300056
.25832599,34013009000,34001300056
.0049840002,34013007900,34001300057
.001251,34013007800,34001300057
.151785,34013008000,34001300057
.015427,34013008100,34001300057
.0016129999,34013007800,34001300058
.017252,34013008100,34001300058
.0041880002,34013005700,34001300058
.001113,34013006900,34001300058
.0023390001,34013006700,34001300058
.149012,34013008000,34001300058
.12327,34013006700,34001300059
.00138,34013008100,34001300059
.21427201,34013005700,34001300059
.136354,34013007800,34001300060
.069854997,34013006900,34001300061
.041067,34013007800,34001300061
.004768,34013005700,34001300062
.049679,34013006800,34001300062
.093289003,34013006900,34001300062
3.1724579,34013980200,34001300063
.01286,34013007800,34001300063
.196367,34013006900,34001300063
.39172,34013007000,34001300063
.052005999,34013007400,34001300063
.97289401,34013980100,34001300063
.130061,34013006800,34001300063
.380395,34013007100,34001300063
.14616799,34013007200,34001300063
.000047000001,34039039800,34001300063
.0042599998,34013005700,34001300064
.16591699,34013006800,34001300064
.82409602,34013006800,34001300065
1.044504,34013980200,34001300065
.447254,34013980100,34001300065
.01774,34013005700,34001300065
.27620101,34013000900,34001300066
.010294,34013015500,34001300066
.361247,34013000800,34001300066
.605919,34013000700,34001300066
.025367999,34013010800,34001300066
.32731101,34013000600,34001300066
.000061999999,34013010200,34001300066
.179068,34013000400,34001300066
.010558,34013010300,34001300066
.060904998,34013015900,34001300066
.000091000002,34013010900,34001300066
.027791999,34013015800,34001300066
.78902602,34013014700,34001300066
.27186099,34013000300,34001300066
.003022,34013001000,34001300066
.000741,34013000100,34001300066
.20709001,34013000500,34001300066
.24970201,34013000200,34001300066
.071787,34013000700,34001300067
.044780999,34013001500,34001300067
.121708,34013001000,34001300067
.022209,34013001100,34001300067
.219275,34013001700,34001300067
.054331999,34013010900,34001300067
.24544001,34013001600,34001300067
.004766,34013001800,34001300067
.041811001,34013000900,34001300067
.099694997,34013001300,34001300068
.040571,34013001900,34001300068
.00069299998,34013002600,34001300068
.039967999,34013008200,34001300068
.023593999,34013001100,34001300068
.56036901,34013001800,34001300068
.078486003,34013001700,34001300068
.32743999,34013001400,34001300068
.19463199,34013001500,34001300068
.022524999,34013010900,34001300068
.00013099999,34013001600,34001300068
.056492001,34013007900,34001300069
.001591,34013007000,34001300069
.021128999,34013007600,34001300069
.000057000001,34017013800,34001300069
.054404002,34013007700,34001300069
.015904,34013007900,34001300070
7.0000001e-06,34017013800,34001300070
.016425001,34013007501,34001300070
.045191001,34013007700,34001300070
.057371002,34013007600,34001300070
.00161,34013007000,34001300070
1.0000000e-06,34013007300,34001300071
.038424999,34013007700,34001300071
5.0957465e-07,34017013900,34001300071
.104489,34013007600,34001300071
.001406,34013007000,34001300071
.060247999,34013007501,34001300071
1.962027,34013007400,34001300072
.000012,34017012700,34001300072
.082832001,34013007300,34001300072
1.6743799,34013007502,34001300072
.000018999999,34017013900,34001300072
2.1684079,34013007501,34001300072
.0087050004,34013007600,34001300072
.0064389999,34013980200,34001300072
.0027449999,34013007600,34001300073
.0065370002,34013007700,34001300073
.2071,34013007300,34001300073
.00035700001,34013007000,34001300073
.048581,34013007200,34001300073
1.660987,34013007400,34001300074
.0087000001,34013007200,34001300074
.010994,34013980100,34001300074
.0053349999,34013007100,34001300074
.00063099997,34039039800,34001300074
8.2541094,34013980200,34001300074
.122048,34013007300,34001300074
.11085,34013022800,34001300075
.006358,34013006600,34001300075
.083444998,34013006200,34001300075
.0041860002,34013006400,34001300075
.081038997,34013022800,34001300076
.0023139999,34013006400,34001300076
.001488,34013006600,34001300077
.060759999,34013006200,34001300077
.017478,34013022800,34001300077
.0023070001,34013006400,34001300078
.00099700002,34013006200,34001300078
.055863,34013022800,34001300078
.062206,34013006200,34001300079
.00072299998,34013006600,34001300079
.065063,34013003100,34001300080
.021268001,34013022800,34001300080
.00029500001,34013006200,34001300080
.00050899998,34013008200,34001300080
.00099099998,34013006400,34001300080
.003609,34013023000,34001300080
.073862001,34013003100,34001300081
.000021,34013006600,34001300081
.001122,34013003900,34001300081
.011882,34013006200,34001300081
.000161,34013023200,34001300082
.0073000002,34013005400,34001300082
.15466601,34013004100,34001300082
.003492,34013002800,34001300082
.12897199,34013003100,34001300082
.10599,34013004200,34001300082
.0068680001,34013023100,34001300082
.29739499,34013003900,34001300082
.326318,34013003700,34001300082
.00113,34013003500,34001300082
.43300799,34013003800,34001300082
.03497,34013013100,34001300082
.0019490001,34013023000,34001300082
9.0000003e-06,34013003100,34001300083
.142305,34013006600,34001300083
1.3593170e-07,34013006200,34001300083
.177516,34013022700,34001300083
.0090659996,34013003900,34001300083
.0037199999,34013023200,34001300083
.114716,34013022700,34001300084
.094093002,34013006700,34001300084
.063302003,34013005700,34001300084
.00031100001,34013023200,34001300084
.204696,34013005400,34001300085
.167246,34013980200,34001300085
.52055401,34013023200,34001300085
.000012,34013003700,34001300085
.000075000004,34013003800,34001300085
.036977001,34013004802,34001300085
.44086799,34013005000,34001300085
.55682403,34013005700,34001300085
.00066899997,34013006800,34001300085
.20341399,34013022700,34001300085
.00059200003,34013003900,34001300085
.0040810001,34013004100,34001300085
.101912,34013022900,34001300086
.003212,34013001000,34001300086
.002142,34013001100,34001300087
.143711,34013001000,34001300087
.000848,34013009000,34001300088
.0046950001,34013001100,34001300088
.040447,34013022900,34001300088
.098807998,34013001000,34001300088
.018671,34013001100,34001300089
.017454,34013022900,34001300089
.144179,34013001000,34001300089
.196522,34017018900,34001700000
.28238299,34017013000,34001700000
.28418601,34017011300,34001700000
.88690102,34017013800,34001700000
.000115,34013007501,34001700000
.98791498,34017010100,34001700000
.159503,34017018302,34001700000
.54445499,34017013500,34001700000
.76302499,34017014400,34001700000
.143747,34017016900,34001700000
.119618,34017017500,34001700000
.30225301,34017015500,34001700000
.95277101,34017010500,34001700000
.108405,34017019400,34001700000
4.6490359,34017019800,34001700000
.125563,34017017200,34001700000
.00047599999,34013009600,34001700000
.0067400001,34003045200,34001700000
.094501004,34017018600,34001700000
.222847,34017016000,34001700000
.000021,34017000800,34001700000
.00174,34017006300,34001700000
7.0000001e-06,34013008000,34001700000
4.9999999e-06,34003018100,34001700000
.000012,34003012001,34001700000
.33281699,34017014200,34001700000
.31953001,34017013400,34001700000
3.110476,34017014800,34001700000
.358695,34017018500,34001700000
.236875,34017015802,34001700000
.000073000003,34003013001,34001700000
1.306636,34017020000,34001700000
.29279,34017018701,34001700000
.25690001,34017015002,34001700000
.242331,34017012300,34001700000
.205422,34017017000,34001700000
.166858,34017016300,34001700000
.22760201,34017016200,34001700000
5.0331101e-07,34017000100,34001700000
18.896412,34017012700,34001700000
.462015,34017014501,34001700000
.298522,34017013200,34001700000
.16171101,34017015700,34001700000
5.0955648,34017020100,34001700000
.13293,34017013600,34001700000
.069187999,34017015001,34001700000
.59930497,34017014700,34001700000
.73788601,34017012400,34001700000
.350986,34017012900,34001700000
.00070400001,34003005000,34001700000
.32299,34017018301,34001700000
.018586,34017006900,34001700000
.152522,34017019100,34001700000
5.5794921,34017014600,34001700000
.164957,34017016800,34001700000
.38417,34017010700,34001700000
.197551,34017015900,34001700000
.215692,34017018000,34001700000
1.990834,34017010400,34001700000
.31155601,34017015801,34001700000
.178469,34017015100,34001700000
.205438,34017016500,34001700000
.228377,34017016600,34001700000
5.8860421,34017019900,34001700000
.81608897,34017013300,34001700000
.15327699,34017015300,34001700000
.14723399,34017019300,34001700000
.279459,34017019200,34001700000
.25667,34017015202,34001700000
.124042,34017016100,34001700000
.91733998,34017011500,34001700000
.003213,34017005802,34001700000
.81047899,34017011200,34001700000
.40007001,34017014300,34001700000
.12802,34017015600,34001700000
.0033529999,34003031100,34001700000
1.630004,34017013900,34001700000
.202987,34017011000,34001700000
.215436,34017019000,34001700000
.000059000002,34013022900,34001700000
.28847599,34017015201,34001700000
1.0000000e-06,34013007900,34001700000
.000044,34003038100,34001700000
.194956,34017016400,34001700000
.339158,34017017100,34001700000
.28477201,34017010900,34001700000
.62537003,34017010300,34001700000
.166363,34017018800,34001700000
.364739,34017014000,34001700000
1.0000000e-06,34003006300,34001700000
.00339,34017007700,34001700000
1.001914,34017014102,34001700000
.27655801,34017018100,34001700000
.000158,34013008700,34001700000
.12993801,34017017700,34001700000
.000356,34017001300,34001700000
.00061699998,34017000200,34001700000
.571742,34017018400,34001700000
.37704501,34017017800,34001700000
.008556,34017006100,34001700000
.46125799,34017011600,34001700000
1.307664,34017012800,34001700000
4.1965828,34017010800,34001700000
.25204101,34017013100,34001700000
.61633599,34017010600,34001700000
.29361501,34017010200,34001700000
.61026901,34017011400,34001700000
.14724299,34017016700,34001700000
1.07621,34017017900,34001700000
.32334501,34017014502,34001700000
.44691199,34017012600,34001700000
.13399,34017017300,34001700000
.000015,34013014400,34001700000
.48455799,34017018200,34001700000
.220975,34017013700,34001700000
.13099,34017017600,34001700000
.115744,34017017400,34001700000
.002535,34003018200,34001700000
.19730499,34017014900,34001700000
.16473,34017018702,34001700000
.00065100001,34003038200,34001700000
.28130001,34017011100,34001700000
.33954599,34017032400,34001700000
.41451201,34017014101,34001700000
.994596,34017012500,34001700000
8.0000000e-06,34013009200,34001700000
.14564601,34017007400,34001700001
.025201,34017007500,34001700001
.037142001,34017007600,34001700001
.091398999,34017007500,34001700002
.050838999,34017007400,34001700002
.0051600002,34017007600,34001700003
.00052200002,34017006400,34001700003
.096522003,34017007500,34001700003
.000019999999,34017007300,34001700004
.000164,34017006400,34001700004
.015709,34017007400,34001700004
.076803997,34017007500,34001700004
.000573,34017007500,34001700005
.011017,34017007000,34001700005
.029637,34017006400,34001700005
.073041998,34017006400,34001700006
.036844999,34017007300,34001700007
.000050999999,34017007500,34001700007
.032042999,34017006400,34001700007
.004979,34017006500,34001700007
.35167,34017007600,34001700008
.002536,34017007500,34001700008
.000067000001,34017007200,34001700009
.023788,34017007800,34001700009
.158629,34017007600,34001700009
.24818701,34017007700,34001700009
.000064,34017007200,34001700010
5.2070448e-07,34017018301,34001700010
.65900803,34017007700,34001700010
.091122001,34017007800,34001700010
.000073000003,34017019200,34001700010
.040773001,34017007200,34001700011
.001344,34017019200,34001700011
.040594,34017007700,34001700011
.0026189999,34017001300,34001700011
.011683,34017002400,34001700011
.159382,34017007800,34001700011
.22674499,34017007800,34001700012
.023530001,34017002400,34001700012
.0085549997,34017001300,34001700012
.0012300001,34017007700,34001700012
.050921001,34017002200,34001700012
.21482199,34017007200,34001700012
.020876,34017001400,34001700012
.060515001,34017001202,34001700012
.036268,34017002200,34001700013
.000184,34017003500,34001700013
.100185,34017006500,34001700013
.10469,34017006600,34001700013
.001304,34017007200,34001700013
.00147,34017002300,34001700013
.088962004,34017007100,34001700013
.002746,34017001202,34001700013
.083141997,34017006600,34001700014
.117442,34017004600,34001700014
.046298001,34017006500,34001700014
.52756798,34017006700,34001700014
.002966,34017003500,34001700015
.000089000001,34017002200,34001700015
.033592999,34017006600,34001700015
.17978799,34017006500,34001700015
.000665,34017006400,34001700015
.001909,34017006400,34001700016
.015053,34017007000,34001700016
.0039499998,34017003500,34001700016
.042746998,34017002300,34001700016
.000051999999,34017007500,34001700017
.001566,34017007600,34001700017
.00066399999,34017006400,34001700017
.077941999,34017007000,34001700017
.00033499999,34017007800,34001700018
.00053899997,34017007600,34001700018
.00064300001,34017002400,34001700018
.092210002,34017007000,34001700018
3.0000001e-06,34017007700,34001700018
.010686,34017007000,34001700019
.044406001,34017002400,34001700019
.021911999,34017007200,34001700019
.00025300001,34017007700,34001700019
.033314001,34017007800,34001700019
.044980001,34017002400,34001700020
.033875,34017002300,34001700020
.045015998,34017007000,34001700020
.011996,34017007200,34001700021
.021531001,34017002200,34001700021
.034030002,34017002400,34001700021
.011209,34017002300,34001700021
.033776,34017002300,34001700022
.019843999,34017002200,34001700022
.00014400001,34017002400,34001700022
.00031,34017002400,34001700023
.021721,34017002300,34001700023
.020695001,34017002200,34001700023
.0028029999,34017001202,34001700024
.00097400002,34017012700,34001700024
.00039900001,34017001201,34001700024
.0037819999,34017002000,34001700024
.032203,34017001800,34001700024
.164488,34017001701,34001700024
.84960002,34017006900,34001700024
.166429,34017000902,34001700024
.056533001,34017001900,34001700024
.024902999,34017007800,34001700025
.095996,34017001201,34001700025
.139477,34017001400,34001700025
.015123,34017001300,34001700025
.055015001,34017001100,34001700025
.116767,34017000902,34001700025
.189348,34017001100,34001700026
.17408501,34017000800,34001700026
.0050349999,34017019000,34001700026
.000367,34017019200,34001700026
.0081190001,34017007800,34001700026
.000038999999,34017001400,34001700026
.030544,34017000700,34001700026
.29965401,34017001300,34001700026
.00087500003,34017000500,34001700027
.15885299,34017000800,34001700027
.299683,34017000300,34001700027
.037923001,34017017800,34001700027
.00050000002,34017019000,34001700027
.198157,34017000700,34001700027
.00043499999,34017000200,34001700027
.001382,34017018500,34001700027
.00028800001,34017000600,34001700027
.00078,34017018900,34001700027
.296285,34017001100,34001700028
1.665247,34017006900,34001700028
.27954799,34017000600,34001700028
.00097400002,34017019900,34001700028
.22927199,34017000400,34001700028
.034033,34017020100,34001700028
.240949,34017000902,34001700028
.001829,34017000700,34001700028
.126592,34017001000,34001700028
.007524,34017000300,34001700029
.041637,34017000600,34001700029
.00042600001,34017017800,34001700029
.515733,34017000100,34001700029
.235163,34017000400,34001700029
.263248,34017000200,34001700029
.218145,34017000500,34001700029
.025978001,34017019900,34001700029
.005287,34017014900,34001700029
.0030380001,34017017700,34001700029
1.27835,34017006900,34001700029
.018099001,34017014800,34001700029
.147294,34017001202,34001700030
.075571999,34017001400,34001700030
.04256,34017001201,34001700030
.125607,34017001900,34001700031
.013833,34017001202,34001700031
.035016,34017006600,34001700031
.18261801,34017007100,34001700031
.087867998,34017006600,34001700032
.019262999,34017006700,34001700032
.107392,34017002000,34001700032
.000994,34017001900,34001700032
.210243,34017003100,34001700032
.000064,34017004102,34001700032
.066206001,34017007100,34001700032
.22974899,34017003000,34001700032
.0040790001,34017002800,34001700033
.00032799999,34017004200,34001700033
.0057950001,34017003000,34001700033
.085144997,34017004300,34001700033
.050177,34017003100,34001700033
.36275801,34017004101,34001700033
.234892,34017004102,34001700033
.015359,34017006700,34001700033
.031141,34017006900,34001700034
.000019999999,34017004102,34001700034
.000061999999,34017004200,34001700034
1.209204,34017004000,34001700034
.18034799,34017001800,34001700034
.01071,34017003000,34001700034
.291888,34017002800,34001700034
.58775097,34017001701,34001700034
.000681,34017007100,34001700034
.19741,34017002000,34001700034
.01011,34017004101,34001700034
.04789,34017001900,34001700034
.204438,34017002900,34001700034
1.082724,34017002700,34001700034
.046009,34017006500,34001700035
.082269996,34017003500,34001700035
.002632,34017004700,34001700035
.080220997,34017006400,34001700035
.106111,34017007300,34001700035
2.1610701,34017980100,34001700036
.0015059999,34017006500,34001700036
.45383501,34017007300,34001700036
.0090239998,34017007500,34001700036
.17203601,34017006700,34001700036
.22733399,34017004600,34001700036
.68813002,34017004700,34001700036
.022489,34017007400,34001700036
.109463,34017004300,34001700037
.000566,34017004102,34001700037
.094021998,34017004600,34001700037
.15301,34017006800,34001700037
.107953,34017005300,34001700037
.058006998,34017004400,34001700037
.38807601,34017004500,34001700037
.0024270001,34017006700,34001700037
.40460101,34017004000,34001700038
.18487801,34017006800,34001700038
.000012,34017005200,34001700038
.103406,34017004400,34001700038
.67219102,34017004800,34001700038
.025606999,34017004300,34001700038
.0041789999,34017004101,34001700038
.289177,34017004900,34001700038
.297288,34017004200,34001700038
.001534,34017004102,34001700038
.44824299,34017005801,34001700039
.195553,34017004700,34001700039
.231841,34017005600,34001700039
.020346001,34017004600,34001700039
.18981799,34017004800,34001700039
.010124,34017006800,34001700039
1.347489,34017005400,34001700039
.185185,34017006300,34001700039
.080372997,34017004900,34001700039
.35187599,34017005900,34001700039
.58675599,34017980100,34001700039
.35600501,34017006000,34001700039
.376342,34017005200,34001700039
.00023200001,34017006200,34001700039
.27720699,34017005300,34001700039
2.281158,34017005802,34001700039
.21666101,34017005500,34001700039
.48964399,34017006300,34001700040
2.511111,34017005802,34001700040
.244075,34017010300,34001700040
.063997,34017005400,34001700040
7.0000001e-06,34017010200,34001700040
.269887,34017005900,34001700040
.77341998,34017006100,34001700040
.024897,34017006000,34001700040
.26880601,34017006200,34001700040
.003182,34017010100,34001700040
2.417804,36001013100,36000100000
5.4544129,36001013802,36000100000
11.055537,36001014203,36000100000
134.01997,36001014401,36000100000
